event,charge_mode,duration_minutes,km_driven,charge
1,240,861.9999552212731,0.0,46.30000373473929
0,0,55.99999802465364,84.67186927565346,-20.40000099078587
0,0,22.999999492341452,8.843750188983863,-0.8000009409881415
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,58.00000180026822,85.93750346274179,-26.59999976642709
1,240,861.9999552212731,0.0,46.30000373473929
0,0,55.99999802465364,84.67186927565346,-20.40000099078587
0,0,22.999999492341452,8.843750188983863,-0.8000009409881415
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
1,240,861.9999552212731,0.0,46.30000373473929
0,0,55.99999802465364,84.67186927565346,-20.40000099078587
0,0,22.999999492341452,8.843750188983863,-0.8000009409881415
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
0,0,55.99999802465364,84.67186927565346,-20.40000099078587
0,0,22.999999492341452,8.843750188983863,-0.8000009409881415
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,22.999999492341452,8.843750188983863,-0.8000009409881415
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,4.000000111940849,0.2187500033790321,-7.626958620221558e-08
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
0,0,143.99999977884866,8.921879934104632,-2.3999973864735153
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,14.999999976963403,4.000000190709669,-0.4000005086288638
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
0,0,348.00001080160933,85.31250159983864,-7.626958620221558e-08
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,88.00000175419503,53.87500175077412,-16.10000030588742
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,54.99999897086094,73.39061813850834,-12.200000053348262
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
0,0,109.99999794172189,122.53125063172578,-36.799997581709356
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
1,240,1080.9999973951576,0.0,65.50000335217773
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,48.99999898007558,85.46874845575813,-20.80000142314516
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,1479.000028902752,171.7187456303389,-24.30000124332505
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,1454.0000298858179,0.0,27.00000004624721
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,114.00000549295105,92.56250155067735,-24.30000124332505
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
1,240,1170.0000265432914,0.0,42.40000348220012
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
0,0,61.999998015439,85.51563261999162,-18.100002467683836
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,97.99999796015116,83.67187351462103,-19.199999693708037
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
1,240,420.9999870727096,0.0,37.70000236494239
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
0,0,958.9999767997483,88.57812730899184,-18.100002467683836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,11.999999981570722,3.703120019185692,-1.2000013733474333
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
0,0,95.00000079877309,91.57812903131435,-23.500000378606487
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
1,240,953.999958858668,0.0,42.79999863060765
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
0,0,157.99999786800478,168.15625667062875,-51.800000585302996
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,33.99999900311218,63.812502492483766,-13.000000918066817
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,53.99999991706825,0.0,49.40000312255991
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,106.0000017265511,202.64062074741148,-77.2000002993706
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
0,0,131.00000074348526,242.2500001,-86.7
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
1,240,13.000000452370715,0.0,1.8999980144731836
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.015629999480637764,-7.626958620221558e-08
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,192.99999875892425,0.0,84.7999964727663
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,52.00000180948286,76.6249973643227,-20.80000142314516
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,360,19.000000443156075,0.0,9.400002158245883
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,79.99999798779508,164.35937576820157,-52.599998808045676
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
1,360,65.00000084484627,0.0,54.90000510453619
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,48.99999898007558,93.49999712541947,-30.19999837370886
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
1,240,26.00000090474143,0.0,3.200003382604663
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,96.99999890635847,176.54687599674995,-53.39999967276424
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
0,0,1.0000000279852121,0.406249998217742,0.4000003560896914
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
1,360,60.999998961646305,0.0,63.59999997748322
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
0,0,109.99999794172189,204.8906274538628,-64.69999999802246
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
1,240,2104.0000043261057,0.0,90.6000001
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,103.00000456517303,98.6874981482904,-22.39999786863052
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,79.99999798779508,90.68750318158051,-20.40000099078587
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
0,0,1241.9999584163654,2.874999996064516,-1.600001805706711
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
1,240,1105.9999964120918,0.0,68.30000109474095
0,0,13.000000452370715,6.7656198972824715,-0.700002153886274
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
1,240,1105.9999964120918,0.0,68.30000109474095
0,0,69.00000272804624,86.23438115252394,-18.899998048450627
0,0,4.000000111940849,1.3325900024181727,-0.4000005086288638
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
1,240,1105.9999964120918,0.0,68.30000109474095
0,0,69.00000272804624,86.23438115252394,-18.899998048450627
0,0,26.00000090474143,7.499999793548396,-0.8000009409881415
1,240,107.9999998341365,0.0,15.299999288629692
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
1,240,1105.9999964120918,0.0,68.30000109474095
0,0,69.00000272804624,86.23438115252394,-18.899998048450627
0,0,26.00000090474143,7.499999793548396,-0.8000009409881415
0,0,93.00000269118769,86.8124988511936,-19.600000126067314
0,0,13.000000452370715,4.9486599938882785,-2.0000022380659885
1,240,102.00000551138032,0.0,8.99999644193484
0,0,66.99999895243167,86.40625125011285,-19.199999693708037
0,0,48.99999898007558,26.890629345475624,-5.900002490605161
0,0,38.99999994010485,60.484369377427655,-18.399998828989467
